hauljoin,species_code,year,stratum,survey,lat_mid,long_mid,numcpue
-23773,21740,2024,61,98,60.338085,-176.71376,5711.258059410846
-23909,21720,2024,61,98,60.32688,-177.374215,21.760533338486226
-23909,21740,2024,61,98,60.32688,-177.374215,39473.60747601402
-23884,21720,2024,61,98,57.666795,-172.17235,789.0571131677851
-23884,21740,2024,61,98,57.666795,-172.17235,99077.24828673445
-23848,21720,2024,61,98,58.33324,-174.318515,23.004336961638703
-23848,21740,2024,61,98,58.33324,-174.318515,35564.70494269344
-23830,21720,2024,61,98,58.99927,-177.61918,157.6230444891043
-23830,21740,2024,61,98,58.99927,-177.61918,45.03515556831552
-23728,21720,2024,82,98,61.994765,-175.187575,514.5665205869489
-23728,21740,2024,82,98,61.994765,-175.187575,3644.846187490888
-23756,21720,2024,61,98,60.66905,-176.227565,311.2636478215342
-23756,21740,2024,61,98,60.66905,-176.227565,16185.709686719778
-23911,21720,2024,61,98,60.64997,-178.14495,90.03135071694666
-23911,21740,2024,61,98,60.64997,-178.14495,37205.45568377821
-23894,21720,2024,50,98,56.305225,-168.241055,445.7865591786115
-23894,21740,2024,50,98,56.305225,-168.241055,21308.59752873763
-23860,21720,2024,61,98,58.31751,-172.305235,1500.5717402296207
-23860,21740,2024,61,98,58.31751,-172.305235,114222.6250025532
-23810,21720,2024,43,98,59.328495,-173.136595,863.050917181704
-23810,21740,2024,43,98,59.328495,-173.136595,10473.2395085023
-23703,21720,2024,41,98,60.67741,-171.412055,19.70529781266859
-23703,21740,2024,41,98,60.67741,-171.412055,4295.754923161753
-23715,21720,2024,41,98,60.994675,-173.49924,64.60943339077542
-23715,21740,2024,41,98,60.994675,-173.49924,10639.02003168102
-23754,21720,2024,90,98,61.00753,-176.966795,185.85832886929163
-23754,21740,2024,90,98,61.00753,-176.966795,5080.127655760638
-23749,21720,2024,90,98,61.3372,-176.96549,422.21884447146647
-23749,21740,2024,90,98,61.3372,-176.96549,3799.969600243198
-23872,21720,2024,61,98,57.351085,-172.812795,85.8225078967435
-23872,21740,2024,61,98,57.351085,-172.812795,95520.45128907553
-23847,21720,2024,61,98,58.66725,-174.274485,218.64705140239124
-23847,21740,2024,61,98,58.66725,-174.274485,8111.805607028716
-23829,21720,2024,61,98,59.004855,-175.73036,69.82229945499506
-23829,21740,2024,61,98,59.004855,-175.73036,4352.256666028025
-23825,21720,2024,43,98,59.665735,-173.259475,1008.3417755139433
-23825,21740,2024,43,98,59.665735,-173.259475,22676.96290889868
-23806,21720,2024,61,98,59.348725,-176.387825,64.77320762494655
-23806,21740,2024,61,98,59.348725,-176.387825,3519.344280955429
-23696,21720,2024,43,98,60.294685,-173.37399,1301.260150740058
-23696,21740,2024,43,98,60.294685,-173.37399,3279.175579864946
-23724,21720,2024,82,98,61.993165,-173.72929,0
-23724,21740,2024,82,98,61.993165,-173.72929,602.1016290461675
-23701,21720,2024,41,98,60.32224,-171.3606,245.6800118083641
-23701,21740,2024,41,98,60.32224,-171.3606,2260.2561086369496
-23713,21720,2024,41,98,60.99908,-172.16373,19.717059408801326
-23713,21740,2024,41,98,60.99908,-172.16373,5343.323099785159
-23740,21720,2024,82,98,61.009645,-174.94231,754.5662577085232
-23740,21740,2024,82,98,61.009645,-174.94231,13917.555419957205
-23802,21720,2024,43,98,59.66387,-172.543655,3637.360952006482
-23802,21740,2024,43,98,59.66387,-172.543655,27136.62710246941
-23910,21720,2024,61,98,60.664945,-177.523365,60.12091036525377
-23910,21740,2024,61,98,60.664945,-177.523365,11984.101466140584
-23900,21720,2024,61,98,60.022165,-177.8714,157.5604811663005
-23900,21740,2024,61,98,60.022165,-177.8714,97282.34280010725
-23888,21720,2024,61,98,56.99549,-172.03074,462.8091217826667
-23888,21740,2024,61,98,56.99549,-172.03074,185762.76607171894
-23858,21720,2024,61,98,58.669155,-172.36943,2471.45275229727
-23858,21740,2024,61,98,58.669155,-172.36943,64542.09798255968
-23833,21720,2024,61,98,58.67371,-176.828595,111.66609657402162
-23833,21740,2024,61,98,58.67371,-176.828595,22020.554244397063
-23686,21720,2024,41,98,58.32996,-170.999345,163.01059973164544
-23686,21740,2024,41,98,58.32996,-170.999345,11769.3653006248
-23795,21720,2024,61,98,59.66968,-175.864155,114.30180798027791
-23795,21740,2024,61,98,59.66968,-175.864155,111650.00603513546
-23767,21720,2024,62,98,59.66615,-174.434045,517.2672426724785
-23767,21740,2024,62,98,59.66615,-174.434045,14892.986028611775
-23871,21720,2024,61,98,57.32448,-173.339375,473.87192081410655
-23871,21740,2024,61,98,57.32448,-173.339375,3271.9727865735927
-23850,21720,2024,61,98,59.003245,-174.37167,544.132328629264
-23850,21740,2024,61,98,59.003245,-174.37167,53642.37873070161
-23805,21720,2024,61,98,59.67927,-176.53975,131.45206729627242
-23805,21740,2024,61,98,59.67927,-176.53975,1993.6896873267983
-23699,21720,2024,41,98,59.99269,-171.27507,155.78420522637313
-23699,21740,2024,41,98,59.99269,-171.27507,1313.0383011937165
-23722,21720,2024,82,98,61.332835,-174.335405,191.98483780544947
-23722,21740,2024,82,98,61.332835,-174.335405,20691.699185698442
-23765,21720,2024,43,98,59.998755,-173.976165,734.4666355137603
-23765,21740,2024,43,98,59.998755,-173.976165,23870.165654197208
-23759,21720,2024,62,98,60.336845,-174.72454,687.6099201758228
-23759,21740,2024,62,98,60.336845,-174.72454,12193.615917784591
-23747,21720,2024,90,98,61.6632,-176.461455,250.20875228964465
-23747,21740,2024,90,98,61.6632,-176.461455,2064.2222063895683
-23899,21720,2024,61,98,59.659545,-177.14104,191.57068549610676
-23899,21740,2024,61,98,59.659545,-177.14104,33865.440069367316
-23887,21720,2024,61,98,56.66735,-171.97018,176.74094469979093
-23887,21740,2024,61,98,56.66735,-171.97018,71823.10140237754
-23882,21720,2024,61,98,57.65867,-173.40958,607.2895392554994
-23882,21740,2024,61,98,57.65867,-173.40958,57996.1509989002
-23867,21720,2024,61,98,58.329275,-173.58662,160.62925547055056
-23867,21740,2024,61,98,58.329275,-173.58662,111912.69698998216
-23832,21720,2024,61,98,58.99311,-176.95106,229.79206300052732
-23832,21740,2024,61,98,58.99311,-176.95106,35020.31040128037
-23824,21720,2024,62,98,59.67762,-173.90133,675.7074636028063
-23824,21740,2024,62,98,59.67762,-173.90133,8045.1419885209125
-23808,21720,2024,41,98,59.00792,-172.4294,906.0019282508731
-23808,21740,2024,41,98,59.00792,-172.4294,14728.339038744964
-23720,21720,2024,41,98,60.670955,-174.132245,645.074467174051
-23720,21740,2024,41,98,60.670955,-174.132245,14035.930647821595
-23734,21720,2024,82,98,61.673075,-175.78648,322.28589795798223
-23734,21740,2024,82,98,61.673075,-175.78648,6212.955921745546
-23505,21720,2024,42,98,58.00461,-169.060615,2417.7219015382757
-23505,21740,2024,42,98,58.00461,-169.060615,15211.500297178318
-23890,21720,2024,61,98,57.00186,-172.66059,138.1584369178133
-23890,21740,2024,61,98,57.00186,-172.66059,88628.63728277723
-23849,21720,2024,61,98,59.010625,-175.022275,247.9427066615984
-23849,21740,2024,61,98,59.010625,-175.022275,26101.60493764827
-23727,21720,2024,82,98,61.663205,-175.075535,767.7351873392307
-23727,21740,2024,82,98,61.663205,-175.075535,4650.281706169055
-23718,21720,2024,41,98,60.66979,-172.759305,6289.775084313958
-23718,21740,2024,41,98,60.66979,-172.759305,4836.455841347476
-23739,21720,2024,82,98,61.33334,-175.038385,248.6794880071926
-23739,21740,2024,82,98,61.33334,-175.038385,4418.84320997396
-23793,21720,2024,61,98,60.00738,-175.26588,313.8731952291274
-23793,21740,2024,61,98,60.00738,-175.26588,13855.259617971482
-23861,21720,2024,61,98,58.003415,-172.256595,2004.7579588890967
-23861,21740,2024,61,98,58.003415,-172.256595,109348.40911318419
-23704,21720,2024,41,98,60.988845,-171.46551,78.53250239401426
-23704,21740,2024,41,98,60.988845,-171.46551,4181.855752481259
-23774,21720,2024,61,98,60.32975,-176.051885,380.1599104647379
-23774,21740,2024,61,98,60.32975,-176.051885,18311.035687384876
-23556,21720,2024,50,98,56.335785,-167.630435,0
-23556,21740,2024,50,98,56.335785,-167.630435,111.39589099323896
-23889,21720,2024,61,98,56.993335,-173.239195,139.51049533968677
-23889,21740,2024,61,98,56.993335,-173.239195,123025.00514038045
-23873,21720,2024,61,98,57.33674,-172.081525,322.6360136642804
-23873,21740,2024,61,98,57.33674,-172.081525,128817.80572235837
-23826,21720,2024,62,98,59.33551,-174.45102,385.7808442564154
-23826,21740,2024,62,98,59.33551,-174.45102,14954.680962645749
-23807,21720,2024,61,98,59.00671,-176.31035,310.78830565763474
-23807,21740,2024,61,98,59.00671,-176.31035,22798.54213645649
-23716,21720,2024,82,98,61.331215,-173.59209,187.98754569977237
-23716,21740,2024,82,98,61.331215,-173.59209,2610.9381347190606
-23772,21720,2024,61,98,60.67018,-176.81101,143.94849868193558
-23772,21740,2024,61,98,60.67018,-176.81101,5367.222593712169
-23757,21720,2024,61,98,60.65698,-175.50289,415.8468131232937
-23757,21740,2024,61,98,60.65698,-175.50289,4792.139465516051
-23908,21720,2024,61,98,60.000365,-177.19938,177.75076361172577
-23908,21740,2024,61,98,60.000365,-177.19938,417403.23065123503
-23834,21720,2024,61,98,58.66745,-176.21763,117.3242927926279
-23834,21740,2024,61,98,58.66745,-176.21763,128563.96004216166
-23695,21720,2024,41,98,59.672545,-171.26264,20.123113206597967
-23695,21740,2024,41,98,59.672545,-171.26264,8371.215093944755
-23725,21720,2024,82,98,62.000385,-174.48381,203.74452278693005
-23725,21740,2024,82,98,62.000385,-174.48381,2098.5685847053796
-23702,21720,2024,43,98,60.329685,-172.06366,7907.627570734288
-23702,21740,2024,43,98,60.329685,-172.06366,4202.481319038034
-23714,21720,2024,41,98,60.99913,-172.81499,177.46438881264493
-23714,21740,2024,41,98,60.99913,-172.81499,7118.293817929424
-23755,21720,2024,90,98,60.998605,-176.29293,255.1183165405599
-23755,21740,2024,90,98,60.998605,-176.29293,5931.500859568018
-23750,21720,2024,90,98,60.997025,-177.638415,144.20132284525525
-23750,21740,2024,90,98,60.997025,-177.638415,6880.463118616465
-23803,21720,2024,43,98,59.334875,-172.4965,2733.7563761896
-23803,21740,2024,43,98,59.334875,-172.4965,26315.376595146845
-23868,21720,2024,61,98,58.33391,-172.930705,860.1195682432232
-23868,21740,2024,61,98,58.33391,-172.930705,151520.52285971158
-23851,21720,2024,61,98,59.00344,-173.716125,850.7226899885486
-23851,21740,2024,61,98,59.00344,-173.716125,33709.88659079624
-23809,21720,2024,61,98,59.000405,-173.07313,616.0182174593589
-23809,21740,2024,61,98,59.000405,-173.07313,32767.43056716513
-23207,21720,2024,10,98,57.65236,-162.13112,1532.7270059929626
-23207,21740,2024,10,98,57.65236,-162.13112,2943.809011510293
-23256,21720,2024,31,98,55.991815,-162.83022,66.0509659821673
-23256,21740,2024,31,98,55.991815,-162.83022,2708.089605268859
-23269,21720,2024,10,98,57.992205,-164.01121,1005.9161280544644
-23269,21740,2024,10,98,57.992205,-164.01121,24165.93745730844
-23338,21720,2024,31,98,54.6836,-165.15957,431.6894598701478
-23338,21740,2024,31,98,54.6836,-165.15957,165193.16664364323
-23271,21720,2024,10,98,57.658835,-164.62789,1014.5393378877865
-23271,21740,2024,10,98,57.658835,-164.62789,5453.148941146852
-23336,21720,2024,50,98,55.33487,-165.171085,335.7833485541127
-23336,21740,2024,50,98,55.33487,-165.171085,11248.742176562775
-23376,21720,2024,10,98,58.33986,-165.89499,249.127617365889
-23376,21740,2024,10,98,58.33986,-165.89499,1177.6941911842025
-23363,21720,2024,31,98,57.67546,-165.860355,2203.608610904513
-23363,21740,2024,31,98,57.67546,-165.860355,5706.1865082369495
-23349,21720,2024,31,98,56.6562,-165.83246,1192.8722305607305
-23349,21740,2024,31,98,56.6562,-165.83246,1640.1993170210044
-23189,21720,2024,31,98,57.323175,-161.533355,1435.5835216340386
-23189,21740,2024,31,98,57.323175,-161.533355,8545.14000972642
-23187,21720,2024,31,98,57.66746,-160.88276,2524.5117126636833
-23187,21740,2024,31,98,57.66746,-160.88276,13343.84762407947
-23254,21720,2024,31,98,56.67318,-162.79239,1699.0754205573294
-23254,21740,2024,31,98,56.67318,-162.79239,1446.5101553393479
-23334,21720,2024,31,98,55.03802,-164.58019,1395.8676820382668
-23334,21740,2024,31,98,55.03802,-164.58019,1177.7633567197877
-23343,21720,2024,31,98,56.32921,-165.20127,0
-23343,21740,2024,31,98,56.32921,-165.20127,65.12275802694975
-23180,21720,2024,31,98,56.668665,-160.97944,2876.0910680246525
-23180,21740,2024,31,98,56.668665,-160.97944,3137.5538923905297
-23199,21720,2024,10,98,58.000285,-162.12108,207.76379601815145
-23199,21740,2024,10,98,58.000285,-162.12108,530.9519231574982
-23252,21720,2024,31,98,57.00696,-163.39423,224.43859826783677
-23252,21740,2024,31,98,57.00696,-163.39423,5543.633377215568
-23239,21720,2024,10,98,57.3377,-163.3816,856.4087924636026
-23239,21740,2024,10,98,57.3377,-163.3816,4163.098296698068
-23230,21720,2024,10,98,58.00088,-162.72135,223.23556285387022
-23230,21740,2024,10,98,58.00088,-162.72135,868.1382999872731
-23287,21720,2024,31,98,56.66616,-164.60419,1224.7452899531324
-23287,21740,2024,31,98,56.66616,-164.60419,2657.466195181325
-23393,21720,2024,20,98,59.66574,-166.6228,269.62270212366974
-23393,21740,2024,20,98,59.66574,-166.6228,5190.2370158806425
-23345,21720,2024,31,98,56.99093,-165.23024,797.4843147427148
-23345,21740,2024,31,98,56.99093,-165.23024,713.5385974013764
-23226,21720,2024,10,98,57.338485,-162.751815,3254.632949005277
-23226,21740,2024,10,98,57.338485,-162.751815,11044.754394688876
-23215,21720,2024,31,98,56.33036,-162.200475,1585.673291588815
-23215,21740,2024,31,98,56.33036,-162.200475,9284.534404697666
-23387,21720,2024,10,98,58.664985,-164.665495,504.48656720433723
-23387,21740,2024,10,98,58.664985,-164.665495,3867.7303485665857
-23385,21720,2024,10,98,58.333745,-165.273865,1105.1666163557984
-23385,21740,2024,10,98,58.333745,-165.273865,1945.093244786205
-23196,21720,2024,10,98,56.330765,-161.61906,3520.379257012547
-23196,21740,2024,10,98,56.330765,-161.61906,2015.113643669251
-23194,21720,2024,10,98,58.21639,-161.54697,89.61192971359982
-23194,21740,2024,10,98,58.21639,-161.54697,649.6864904235987
-23185,21720,2024,31,98,56.99437,-160.94989,2167.8449079133156
-23185,21740,2024,31,98,56.99437,-160.94989,2441.4564011450934
-23203,21720,2024,10,98,57.6706,-161.498995,3148.777328662309
-23203,21740,2024,10,98,57.6706,-161.498995,2532.233516057102
-23285,21720,2024,31,98,57.34003,-164.62111,379.32145224261126
-23285,21740,2024,31,98,57.34003,-164.62111,1967.7300335085458
-23341,21720,2024,50,98,55.32571,-165.782545,0
-23341,21740,2024,50,98,55.32571,-165.782545,63.315778963264904
-23361,21720,2024,31,98,56.97778,-165.844305,936.9371684580906
-23361,21740,2024,31,98,56.97778,-165.844305,691.5488624333525
-23178,21720,2024,31,98,56.99746,-160.347825,1659.6921380274232
-23178,21740,2024,31,98,56.99746,-160.347825,5481.351666380042
-23259,21720,2024,10,98,59.003495,-164.003685,94.79961541692018
-23259,21740,2024,10,98,59.003495,-164.003685,3507.5857704260466
-23250,21720,2024,31,98,57.32974,-164.005365,399.1548436219329
-23250,21740,2024,31,98,57.32974,-164.005365,1854.896038007806
-23339,21720,2024,50,98,54.82531,-165.5175,1300.8747081537626
-23339,21740,2024,50,98,54.82531,-165.5175,34943.496006714915
-23304,21720,2024,31,98,55.99759,-164.59125,130.15760067999537
-23304,21740,2024,31,98,55.99759,-164.59125,3080.396549426557
-23348,21720,2024,31,98,56.32654,-165.810715,21.291715580834595
-23348,21740,2024,31,98,56.32654,-165.810715,787.79347649088
-23359,21720,2024,10,98,58.00232,-165.229615,2688.788352745025
-23359,21740,2024,10,98,58.00232,-165.229615,26623.806099948506
-23357,21720,2024,31,98,57.339045,-165.23377,1056.811606129912
-23357,21740,2024,31,98,57.339045,-165.23377,9084.08274205286
-23344,21720,2024,31,98,56.663115,-165.22412,1879.676949529922
-23344,21740,2024,31,98,56.663115,-165.22412,1524.626859063159
-23169,21720,2024,10,98,57.6738,-159.02217,746.4778066756846
-23169,21740,2024,10,98,57.6738,-159.02217,1741.781548909931
-23176,21720,2024,10,98,56.699445,-159.79043,1111.778748503161
-23176,21740,2024,10,98,56.699445,-159.79043,320.70540822206567
-23261,21720,2024,10,98,58.32074,-163.95177,1153.6887973500923
-23261,21740,2024,10,98,58.32074,-163.95177,1682.4628294688844
-23242,21720,2024,10,98,58.679425,-163.345805,383.9078958888815
-23242,21740,2024,10,98,58.679425,-163.345805,1271.69490513192
-23297,21720,2024,31,98,56.319255,-163.41755,1671.5163228086533
-23297,21740,2024,31,98,56.319255,-163.41755,2303.9819584659817
-23302,21720,2024,31,98,55.33813,-163.419955,92.84856232357613
-23302,21740,2024,31,98,55.33813,-163.419955,3830.003195847515
-23300,21720,2024,31,98,56.01202,-164.04593,470.506965909097
-23300,21740,2024,31,98,56.01202,-164.04593,3913.762489152943
-23173,21720,2024,10,98,57.65542,-159.611065,1849.0805716027662
-23173,21740,2024,10,98,57.65542,-159.611065,16384.2582293916
-23166,21720,2024,10,98,57.326955,-159.687635,1330.8000013984679
-23166,21740,2024,10,98,57.326955,-159.687635,2142.8135615738042
-23192,21720,2024,10,98,58.268655,-160.002075,47.93343503050688
-23192,21740,2024,10,98,58.268655,-160.002075,503.3010678203222
-23213,21720,2024,31,98,56.991315,-162.169275,1424.3898866809868
-23213,21740,2024,31,98,56.991315,-162.169275,2848.7797733619736
-23268,21720,2024,10,98,57.999925,-163.351225,2597.533192747308
-23268,21740,2024,10,98,57.999925,-163.351225,1694.0433865743312
-23295,21720,2024,31,98,55.663915,-163.40441,428.0688696032448
-23295,21740,2024,31,98,55.663915,-163.40441,12777.855757656856
-23288,21720,2024,31,98,56.333375,-164.58716,132.81874334564262
-23288,21740,2024,31,98,56.333375,-164.58716,708.3666311767605
-23397,21720,2024,10,98,58.9876,-164.651675,174.71624443938254
-23397,21740,2024,10,98,58.9876,-164.651675,2140.273994382436
-23379,21720,2024,10,98,59.002555,-165.29917,71.08972395196686
-23379,21740,2024,10,98,59.002555,-165.29917,995.256135327536
-23240,21720,2024,10,98,58.325825,-162.70471,24.54968150961687
-23240,21740,2024,10,98,58.325825,-162.70471,883.7885343462074
-23205,21720,2024,10,98,57.329525,-162.1554,421.9116952145443
-23205,21740,2024,10,98,57.329525,-162.1554,1376.7644791211446
-23257,21720,2024,31,98,56.000085,-162.265665,559.7272525221366
-23257,21740,2024,31,98,56.000085,-162.265665,8731.74513934533
-23270,21720,2024,10,98,57.66923,-164.01268,1080.428123596761
-23270,21740,2024,10,98,57.66923,-164.01268,3741.9705744082944
-23337,21720,2024,31,98,55.64179,-165.179785,65.71044822410943
-23337,21740,2024,31,98,55.64179,-165.179785,2080.830860430132
-23377,21720,2024,10,98,58.67455,-165.90797,190.67043825504896
-23377,21740,2024,10,98,58.67455,-165.90797,3384.4002790271193
-23364,21720,2024,10,98,58.00762,-165.888795,209.8320588134081
